code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20001672,0.022423,0.451492,0.033121,0.263118,0.003526,0.222434,0.001514,0.001277,0.001094
N20001673,0.713873,0.014648,0.024492,0.014116,0.129042,0.006556,0.002206,0.059504,0.035564
N20001674,0.083438,0.328912,0.104468,0.215252,0.014723,0.240006,0.004618,0.004440,0.004144
N20001675,0.787775,0.014041,0.011108,0.013748,0.086374,0.006866,0.000886,0.049568,0.029635
N20001676,0.486583,0.117408,0.105496,0.095665,0.074194,0.065327,0.005918,0.027418,0.021991
N20001677,0.699963,0.017851,0.021688,0.017134,0.128917,0.005668,0.001937,0.070079,0.036762
N20001678,0.738201,0.025484,0.042227,0.026617,0.088301,0.014529,0.002564,0.034258,0.027818
N20001679,0.751216,0.010902,0.013769,0.011774,0.110732,0.004012,0.001028,0.062097,0.034470
N20001680,0.684745,0.016112,0.017604,0.016879,0.146260,0.005585,0.001664,0.072269,0.038880
N20001681,0.782893,0.013702,0.015831,0.014144,0.094679,0.007640,0.001100,0.040191,0.029819
N20001682,0.705061,0.008268,0.015425,0.008266,0.145139,0.002664,0.001282,0.074637,0.039257
N20001683,0.761445,0.018502,0.016492,0.017994,0.100958,0.010732,0.001147,0.041727,0.031004
N20001684,0.692877,0.011907,0.023908,0.013143,0.143344,0.004275,0.002018,0.069702,0.038825
N20001685,0.074554,0.392768,0.096588,0.233184,0.013726,0.176594,0.005719,0.003592,0.003275
N20001686,0.045406,0.344435,0.192758,0.178491,0.013467,0.207894,0.011691,0.003160,0.002698
N20001687,0.072897,0.442441,0.064819,0.202741,0.012128,0.193832,0.004394,0.003717,0.003032
N20001688,0.059615,0.458985,0.037408,0.223612,0.008114,0.205048,0.002364,0.002646,0.002207
N20001689,0.076346,0.349617,0.132697,0.227352,0.016489,0.181786,0.007773,0.004239,0.003701
N20001690,0.069893,0.438983,0.105001,0.183101,0.011237,0.178969,0.006532,0.003439,0.002844
N20001691,0.076483,0.396066,0.109796,0.196241,0.017182,0.188173,0.007623,0.004638,0.003800
N20001692,0.084400,0.355796,0.163763,0.171802,0.018103,0.187510,0.009880,0.004698,0.004048
N20001693,0.057790,0.537531,0.046536,0.184074,0.009373,0.155636,0.003267,0.003324,0.002470
N20001694,0.086333,0.342432,0.232686,0.197585,0.024398,0.087240,0.018293,0.006094,0.004938
N20001695,0.073942,0.459422,0.045484,0.225039,0.010891,0.175635,0.002949,0.003704,0.002933
N20001696,0.042060,0.379008,0.166401,0.223120,0.011382,0.161996,0.010957,0.002714,0.002361
N20001697,0.069422,0.397873,0.098354,0.245788,0.012343,0.163543,0.006278,0.003413,0.002986
N20001698,0.112524,0.371205,0.194745,0.175197,0.022612,0.097176,0.014935,0.006419,0.005188
N20001699,0.050478,0.364650,0.192186,0.194550,0.014310,0.164405,0.013095,0.003451,0.002875
N20001700,0.079097,0.425468,0.166372,0.165894,0.014119,0.129985,0.011241,0.004345,0.003477
N20001701,0.127607,0.462567,0.062262,0.172030,0.020253,0.137406,0.005447,0.007248,0.005179
N20001702,0.110517,0.327403,0.151052,0.219228,0.019746,0.152913,0.008835,0.005523,0.004782
N20001703,0.282533,0.079469,0.431176,0.049335,0.069741,0.018318,0.038030,0.017387,0.014011
N20001704,0.059743,0.437803,0.049939,0.231943,0.008982,0.203332,0.003037,0.002838,0.002383
N20001705,0.038990,0.450687,0.082220,0.224209,0.007833,0.186931,0.005161,0.002130,0.001839
N20001706,0.072063,0.416198,0.086758,0.186256,0.012689,0.213682,0.005414,0.003805,0.003135
N20001707,0.048970,0.488191,0.038767,0.236729,0.006991,0.173743,0.002339,0.002354,0.001916
N20001708,0.051340,0.426716,0.121255,0.225024,0.010832,0.151355,0.008091,0.002893,0.002493
N20001709,0.078921,0.342110,0.165177,0.209977,0.016152,0.168770,0.010889,0.004310,0.003693
N20001710,0.060679,0.328041,0.171817,0.206510,0.013446,0.203267,0.009815,0.003430,0.002995
N20001711,0.080834,0.346256,0.115533,0.216588,0.021617,0.201866,0.007390,0.005398,0.004518
N20001712,0.060352,0.401221,0.035922,0.183381,0.007278,0.305657,0.001773,0.002338,0.002078
N20001713,0.064493,0.424817,0.121043,0.209606,0.012201,0.154211,0.007281,0.003418,0.002930
N20001714,0.077385,0.385355,0.019811,0.174832,0.008459,0.327853,0.001025,0.002785,0.002494
N20001715,0.407850,0.155018,0.107856,0.143035,0.058246,0.089172,0.006643,0.017194,0.014986
N20001716,0.321614,0.191816,0.118711,0.158994,0.052127,0.122063,0.007628,0.014419,0.012626
N20001717,0.055009,0.384720,0.021039,0.116863,0.005201,0.412792,0.000945,0.001809,0.001622
N20001718,0.806473,0.019117,0.013368,0.016060,0.080106,0.008038,0.001082,0.032323,0.023434
N20001719,0.815360,0.013280,0.007698,0.013448,0.086629,0.006096,0.000656,0.032422,0.024411
N20001720,0.096138,0.364835,0.053289,0.189719,0.012518,0.273557,0.002777,0.003744,0.003423
N20001721,0.242727,0.262962,0.122191,0.178163,0.053463,0.105397,0.008860,0.014465,0.011773
N20001722,0.435327,0.190935,0.035596,0.143563,0.044628,0.119144,0.002077,0.015474,0.013257
N20001723,0.157557,0.340692,0.098084,0.204075,0.030665,0.146293,0.006488,0.008919,0.007227
N20001724,0.792608,0.013731,0.007695,0.012295,0.103253,0.005721,0.000774,0.037113,0.026811
N20001725,0.628903,0.055239,0.042785,0.051461,0.127346,0.029269,0.003444,0.033837,0.027716
N20001726,0.189691,0.303707,0.079656,0.196029,0.036317,0.170733,0.005287,0.010026,0.008555
N20001727,0.532836,0.142825,0.032455,0.106878,0.061648,0.082696,0.002081,0.021199,0.017382
N20001728,0.759692,0.014054,0.012759,0.009210,0.125221,0.005465,0.001303,0.043014,0.029281
N20001729,0.741075,0.053453,0.020541,0.033053,0.076473,0.022779,0.001900,0.029146,0.021581
N20001730,0.142796,0.311645,0.035167,0.141049,0.017761,0.339640,0.001762,0.005326,0.004854
N20001731,0.538400,0.125381,0.042875,0.096947,0.079130,0.067260,0.002904,0.026368,0.020734
N20001732,0.588360,0.013195,0.005538,0.008706,0.262088,0.002347,0.000709,0.077366,0.041690
N20001733,0.579587,0.013646,0.007120,0.010544,0.268741,0.002821,0.000844,0.074291,0.042404
N20001734,0.597286,0.012876,0.012365,0.008966,0.253981,0.002218,0.001283,0.070449,0.040578
N20001735,0.516390,0.017331,0.011991,0.011819,0.316604,0.002943,0.001452,0.077840,0.043628
N20001736,0.629726,0.013479,0.004779,0.008546,0.227012,0.002422,0.000550,0.073885,0.039601
N20001737,0.512456,0.006884,0.007503,0.004467,0.342034,0.001162,0.001011,0.079965,0.044517
N20001738,0.537663,0.010274,0.004494,0.005953,0.311633,0.001755,0.000724,0.083879,0.043624
N20001739,0.657491,0.014353,0.004575,0.009344,0.202566,0.002647,0.000480,0.070423,0.038121
N20001740,0.493185,0.012399,0.013838,0.007901,0.343178,0.002058,0.002039,0.080944,0.044458
N20001741,0.563819,0.014579,0.006617,0.007925,0.277829,0.002181,0.000901,0.083670,0.042479
N20001742,0.614089,0.008277,0.004425,0.005458,0.248420,0.001452,0.000503,0.076198,0.041177
N20001743,0.497055,0.038280,0.021145,0.013775,0.302114,0.004396,0.004173,0.078551,0.040512
N20001744,0.610831,0.017850,0.005836,0.009998,0.233373,0.002990,0.000653,0.078302,0.040167
N20001745,0.547177,0.009540,0.005578,0.004788,0.299083,0.001406,0.000855,0.088400,0.043172
N20001746,0.659069,0.017354,0.006551,0.011193,0.195305,0.003059,0.000635,0.069259,0.037576
N20001747,0.613538,0.011062,0.004274,0.006437,0.241730,0.001886,0.000503,0.079599,0.040970
N20001748,0.567539,0.011663,0.006290,0.007293,0.283074,0.002033,0.000855,0.078829,0.042426
N20001749,0.657411,0.011636,0.002339,0.006198,0.203667,0.002019,0.000280,0.077973,0.038477
N20001750,0.572380,0.023408,0.024004,0.012928,0.250164,0.003447,0.002748,0.071334,0.039587
N20001751,0.646881,0.011950,0.003540,0.007078,0.212964,0.002115,0.000397,0.076022,0.039051
N20001752,0.652826,0.010268,0.002755,0.005590,0.208483,0.001708,0.000319,0.079234,0.038815
N20001753,0.632094,0.012143,0.003993,0.007710,0.224908,0.002154,0.000449,0.076610,0.039939
N20001754,0.036564,0.556257,0.025584,0.284382,0.016878,0.071372,0.002059,0.004131,0.002773
N20001755,0.686257,0.012813,0.003081,0.007596,0.179630,0.002294,0.000317,0.071493,0.036519
N20001756,0.470770,0.020871,0.023337,0.010059,0.343388,0.002651,0.003760,0.081870,0.043293
N20001757,0.633712,0.011198,0.005536,0.006666,0.226192,0.001843,0.000601,0.074555,0.039697
N20001758,0.567025,0.007650,0.004547,0.004457,0.287940,0.001231,0.000603,0.083330,0.043217
N20001759,0.653719,0.010317,0.004233,0.005982,0.211685,0.001794,0.000489,0.073317,0.038464
N20001760,0.610281,0.009472,0.003699,0.005980,0.248126,0.001693,0.000435,0.079140,0.041175
N20001761,0.532216,0.009573,0.006974,0.005408,0.315758,0.001525,0.001069,0.083889,0.043587
N20001762,0.637005,0.011287,0.003001,0.006858,0.222174,0.002034,0.000354,0.077569,0.039718
N20001763,0.627922,0.012918,0.003724,0.007811,0.229185,0.002209,0.000431,0.075960,0.039839
N20001764,0.560385,0.013900,0.008165,0.008064,0.283445,0.002223,0.001111,0.080379,0.042328
N20001765,0.646162,0.012789,0.004407,0.007921,0.214696,0.002291,0.000490,0.072443,0.038802
N20001766,0.617658,0.009278,0.003635,0.005293,0.241651,0.001536,0.000438,0.079604,0.040908
N20001767,0.563678,0.051539,0.018298,0.039357,0.217330,0.010606,0.001634,0.060165,0.037394
N20001768,0.559566,0.037901,0.017585,0.028265,0.237283,0.007475,0.001325,0.070850,0.039750
N20001769,0.494404,0.014511,0.009562,0.011082,0.334025,0.002680,0.001067,0.087181,0.045488
N20001770,0.560735,0.011926,0.006399,0.007731,0.281278,0.002059,0.000658,0.086136,0.043077
N20001771,0.347046,0.013189,0.042310,0.010243,0.449236,0.002244,0.005623,0.083901,0.046209
N20001772,0.351032,0.009538,0.023080,0.007197,0.467683,0.001623,0.003056,0.089171,0.047620
N20001773,0.581558,0.013837,0.004950,0.008889,0.257895,0.002488,0.000488,0.087295,0.042600
N20001774,0.530576,0.010383,0.007983,0.006374,0.305325,0.001660,0.000836,0.092117,0.044746
N20001775,0.541589,0.015140,0.007019,0.009415,0.287208,0.002592,0.000736,0.092181,0.044120
N20001776,0.510778,0.010111,0.004367,0.007565,0.331718,0.001990,0.000544,0.087849,0.045078
N20001777,0.474550,0.014497,0.016398,0.010989,0.346180,0.002591,0.001788,0.087051,0.045956
N20001778,0.540503,0.015392,0.006433,0.010935,0.291170,0.002921,0.000688,0.087775,0.044185
N20001779,0.527088,0.010789,0.007530,0.006492,0.312293,0.001785,0.000892,0.088939,0.044192
N20001780,0.568729,0.013315,0.005631,0.009361,0.272579,0.002563,0.000563,0.084055,0.043204
N20001781,0.478853,0.014903,0.017693,0.011082,0.342890,0.002635,0.001999,0.084534,0.045411
N20001782,0.552796,0.011441,0.005493,0.007047,0.285222,0.001890,0.000581,0.091516,0.044014
N20001783,0.505096,0.011741,0.007211,0.008492,0.332761,0.002201,0.000844,0.086408,0.045246
N20001784,0.396157,0.012728,0.011888,0.007800,0.426498,0.001982,0.001788,0.094342,0.046816
N20001785,0.510128,0.011697,0.006759,0.008947,0.326144,0.002343,0.000775,0.087595,0.045612
N20001786,0.569256,0.012933,0.005920,0.007816,0.271063,0.002192,0.000621,0.087288,0.042911
N20001787,0.525156,0.017079,0.007709,0.010712,0.302880,0.002981,0.000836,0.088470,0.044177
N20001788,0.499922,0.011927,0.006777,0.009405,0.334825,0.002324,0.000738,0.088130,0.045952
N20001789,0.357812,0.020775,0.047511,0.009978,0.420808,0.002418,0.007761,0.089086,0.043851
N20001790,0.332951,0.040963,0.071196,0.025991,0.396291,0.005992,0.009434,0.075384,0.041798
N20001791,0.473019,0.015571,0.011062,0.010203,0.348551,0.002627,0.001286,0.091846,0.045836
N20001792,0.457180,0.013238,0.013697,0.010023,0.369038,0.002547,0.001639,0.086320,0.046318
N20001793,0.336391,0.016714,0.033405,0.007807,0.460493,0.002117,0.006062,0.092214,0.044799
N20001794,0.335834,0.027151,0.053668,0.016692,0.429397,0.003381,0.007309,0.082646,0.043923
N20001795,0.447644,0.023817,0.019330,0.015490,0.355994,0.003596,0.002331,0.086759,0.045039
N20001796,0.486505,0.014477,0.011076,0.009850,0.338058,0.002387,0.001298,0.090829,0.045519
N20001797,0.320773,0.021411,0.034201,0.011329,0.468605,0.002704,0.005890,0.090241,0.044845
N20001798,0.418070,0.011645,0.015380,0.006150,0.399779,0.001602,0.002395,0.098544,0.046435
N20001799,0.495810,0.014044,0.010478,0.008262,0.332521,0.002288,0.001349,0.090619,0.044630
N20001800,0.294882,0.013064,0.048942,0.007113,0.493058,0.001624,0.009309,0.087987,0.044021
N20001801,0.289021,0.011360,0.027815,0.005305,0.524182,0.001408,0.006318,0.090726,0.043865
N20001802,0.413006,0.016824,0.017348,0.007122,0.395681,0.002191,0.002991,0.099549,0.045289
N20001803,0.476135,0.026394,0.024905,0.020177,0.334935,0.005074,0.002643,0.060395,0.049341
N20001804,0.447892,0.020514,0.019235,0.014557,0.373498,0.003771,0.002348,0.066654,0.051530
N20001805,0.462938,0.019409,0.017544,0.014219,0.360239,0.003439,0.002068,0.068465,0.051678
N20001806,0.491234,0.015453,0.010294,0.011388,0.346849,0.002950,0.001207,0.069025,0.051599
N20001807,0.447006,0.019671,0.016506,0.014648,0.376286,0.003723,0.002079,0.068121,0.051960
N20001808,0.457324,0.010949,0.027961,0.008177,0.371045,0.001685,0.002641,0.068460,0.051760
N20001809,0.499817,0.012013,0.009606,0.007403,0.346633,0.001849,0.001197,0.070954,0.050527
N20001810,0.501665,0.014690,0.012640,0.011672,0.340985,0.002879,0.001423,0.063477,0.050568
N20001811,0.558319,0.013834,0.008227,0.008837,0.289624,0.002327,0.000794,0.068811,0.049226
N20001812,0.463955,0.019470,0.012793,0.014727,0.365739,0.004220,0.001505,0.066112,0.051480
N20001813,0.563136,0.016138,0.008202,0.010191,0.284349,0.002716,0.000829,0.066191,0.048248
N20001814,0.506991,0.014173,0.011744,0.011173,0.332872,0.002793,0.001320,0.067702,0.051233
N20001815,0.542643,0.013130,0.010967,0.008408,0.304606,0.002129,0.001113,0.067660,0.049343
N20001816,0.570266,0.016993,0.006416,0.012352,0.279199,0.003408,0.000685,0.062877,0.047803
N20001817,0.564566,0.020476,0.011225,0.013813,0.271877,0.003508,0.001028,0.065503,0.048004
N20001818,0.548144,0.013277,0.005745,0.007585,0.302207,0.002037,0.000654,0.070918,0.049434
N20001819,0.551938,0.011633,0.006007,0.007951,0.298243,0.001988,0.000608,0.071407,0.050225
N20001820,0.487885,0.011979,0.012416,0.009643,0.357961,0.002350,0.001325,0.064715,0.051726
N20001821,0.522801,0.010339,0.005042,0.006290,0.324652,0.001678,0.000621,0.077184,0.051392
N20001822,0.564108,0.011182,0.005888,0.007231,0.291480,0.001944,0.000617,0.068444,0.049105
N20001823,0.555688,0.017336,0.006435,0.010308,0.287712,0.002733,0.000653,0.070031,0.049104
N20001824,0.381468,0.011088,0.025332,0.008445,0.446629,0.002010,0.003491,0.068449,0.053088
N20001825,0.577315,0.017909,0.008577,0.010605,0.266241,0.003095,0.000854,0.067972,0.047432
N20001826,0.578761,0.021892,0.009090,0.013892,0.262347,0.003905,0.000870,0.062548,0.046693
N20001827,0.590394,0.016855,0.006988,0.010339,0.259644,0.002789,0.000725,0.065398,0.046868
N20001828,0.522792,0.015067,0.021478,0.009749,0.310906,0.002344,0.002039,0.066589,0.049036
N20001829,0.528929,0.014647,0.007323,0.009762,0.314440,0.002539,0.000845,0.071124,0.050391
N20001830,0.589533,0.009481,0.003683,0.005900,0.272535,0.001672,0.000403,0.068816,0.047977
N20001831,0.585077,0.016984,0.012726,0.011872,0.260074,0.002802,0.001145,0.062509,0.046811
N20001832,0.567598,0.028324,0.011450,0.014969,0.256943,0.004357,0.001073,0.068097,0.047188
N20001833,0.497088,0.019474,0.015691,0.012490,0.330041,0.003247,0.001666,0.069499,0.050804
N20001834,0.418714,0.010688,0.015306,0.008265,0.420487,0.002053,0.002029,0.069502,0.052956
N20001835,0.601115,0.013360,0.006469,0.008544,0.253922,0.002302,0.000608,0.066381,0.047298
N20001836,0.579859,0.011991,0.007512,0.007932,0.274088,0.002070,0.000755,0.067511,0.048281
N20001837,0.545707,0.011595,0.005651,0.007255,0.305359,0.001940,0.000652,0.071910,0.049931
N20001838,0.533046,0.013389,0.008394,0.007964,0.311884,0.002120,0.000970,0.072250,0.049984
N20001839,0.545650,0.014469,0.005970,0.010952,0.302593,0.002875,0.000651,0.066943,0.049897
N20001840,0.441663,0.020090,0.020718,0.015478,0.377321,0.003581,0.002344,0.067129,0.051676
N20001841,0.552305,0.012122,0.004395,0.006832,0.298906,0.001947,0.000531,0.073357,0.049606
N20001842,0.559820,0.008556,0.005181,0.005487,0.295869,0.001435,0.000529,0.072773,0.050350
N20001843,0.560582,0.013630,0.006404,0.009126,0.289833,0.002314,0.000651,0.068171,0.049288
N20001844,0.474011,0.014302,0.012685,0.010905,0.363180,0.002652,0.001485,0.068820,0.051961
N20001845,0.583263,0.015500,0.006713,0.011157,0.266679,0.002838,0.000627,0.065399,0.047824
N20001846,0.525938,0.012863,0.010065,0.009393,0.318396,0.002427,0.001077,0.068932,0.050908
N20001847,0.484122,0.013970,0.017605,0.010274,0.351111,0.002364,0.001810,0.067453,0.051290
N20001848,0.615256,0.016306,0.006089,0.011235,0.240213,0.003123,0.000583,0.061528,0.045667
N20001849,0.557658,0.015585,0.008135,0.012532,0.291450,0.002956,0.000766,0.061940,0.048978
N20001850,0.174534,0.090286,0.320912,0.077713,0.238665,0.014929,0.032407,0.029236,0.021319
N20001851,0.330202,0.078449,0.104904,0.065650,0.317040,0.013921,0.011271,0.046484,0.032078
N20001852,0.134004,0.314120,0.106435,0.247585,0.110603,0.048590,0.009545,0.016745,0.012373
N20001853,0.043718,0.530287,0.038762,0.285964,0.021659,0.069492,0.002718,0.004313,0.003086
N20001854,0.200419,0.133366,0.210760,0.100182,0.256073,0.020040,0.024068,0.031998,0.023093
N20001855,0.182073,0.221022,0.170476,0.146789,0.182916,0.032628,0.019452,0.026249,0.018394
N20001856,0.021826,0.524247,0.029626,0.339679,0.009138,0.070273,0.001919,0.001892,0.001400
N20001857,0.047282,0.521991,0.044222,0.279588,0.028493,0.065671,0.003527,0.005480,0.003745
N20001858,0.422074,0.066007,0.046162,0.051616,0.307791,0.011186,0.004931,0.054747,0.035486
N20001859,0.234346,0.166167,0.188269,0.132998,0.186794,0.026619,0.016386,0.027990,0.020431
N20001860,0.235571,0.094188,0.195022,0.085064,0.290319,0.014813,0.021503,0.036984,0.026537
N20001861,0.355995,0.029434,0.085419,0.020925,0.398373,0.004617,0.009687,0.057878,0.037672
N20001862,0.069576,0.443306,0.036426,0.316121,0.036135,0.084402,0.002679,0.006399,0.004956
N20001863,0.215879,0.213984,0.131447,0.162761,0.184009,0.030536,0.012994,0.028475,0.019914
N20001864,0.096237,0.441185,0.068058,0.258257,0.055363,0.057950,0.005418,0.010319,0.007213
N20001865,0.084807,0.439644,0.055490,0.282368,0.041616,0.078890,0.003984,0.007479,0.005722
N20001866,0.050560,0.529657,0.064186,0.237321,0.033267,0.069223,0.006030,0.005714,0.004041
N20001867,0.243708,0.209010,0.111612,0.160194,0.181859,0.033268,0.010657,0.028981,0.020711
N20001868,0.040696,0.510752,0.058024,0.293545,0.024143,0.060714,0.004434,0.004527,0.003163
N20001869,0.033828,0.510130,0.044144,0.313564,0.018927,0.070408,0.002950,0.003480,0.002568
N20001870,0.388383,0.103576,0.089681,0.059732,0.256927,0.013479,0.009891,0.048094,0.030236
N20001871,0.177657,0.265521,0.137104,0.191881,0.137546,0.041892,0.012560,0.020450,0.015389
N20001872,0.306082,0.095692,0.106999,0.068764,0.317909,0.014337,0.013480,0.045569,0.031168
N20001873,0.088559,0.433650,0.044907,0.290577,0.050503,0.072531,0.003563,0.009089,0.006621
N20001874,0.434440,0.077443,0.065466,0.038653,0.280050,0.011277,0.007431,0.052548,0.032692
N20001875,0.157595,0.329089,0.080192,0.224391,0.116681,0.052647,0.006987,0.018826,0.013593
N20001876,0.031082,0.483971,0.051140,0.339106,0.017272,0.068623,0.003501,0.002986,0.002320
N20001877,0.356714,0.041472,0.059479,0.024162,0.405465,0.005318,0.009857,0.060797,0.036735
N20001878,0.284335,0.198365,0.086460,0.130859,0.200890,0.034648,0.008127,0.033053,0.023263
N20001879,0.072530,0.342077,0.174313,0.263783,0.064334,0.053524,0.013529,0.008931,0.006979
N20001880,0.075874,0.466172,0.054954,0.268563,0.044065,0.071986,0.004327,0.008233,0.005827
N20001881,0.503533,0.012954,0.013369,0.009870,0.351872,0.002291,0.001765,0.064629,0.039718
N20001882,0.390582,0.107432,0.059425,0.071573,0.268994,0.016503,0.006870,0.047652,0.030969
N20001883,0.408300,0.011398,0.019244,0.006930,0.435681,0.001562,0.003393,0.072816,0.040676
N20001884,0.279309,0.045840,0.101228,0.028542,0.433158,0.005412,0.017420,0.054464,0.034629
N20001885,0.371777,0.178230,0.045948,0.125803,0.182154,0.027847,0.003837,0.039015,0.025387
N20001886,0.355317,0.124636,0.081749,0.091027,0.246620,0.020274,0.007786,0.043579,0.029012
N20001887,0.566479,0.012943,0.008822,0.010160,0.294655,0.002249,0.000957,0.065368,0.038367
N20001888,0.250096,0.101759,0.197165,0.075884,0.275321,0.015220,0.020763,0.037520,0.026272
N20001889,0.450222,0.021092,0.026694,0.017070,0.372438,0.003793,0.003607,0.064778,0.040306
N20001890,0.625308,0.012465,0.003586,0.009011,0.244868,0.002327,0.000401,0.065511,0.036524
N20001891,0.408856,0.079835,0.058089,0.061541,0.289763,0.013915,0.006051,0.048762,0.033188
N20001892,0.562842,0.011418,0.009558,0.009032,0.298232,0.001950,0.000970,0.066826,0.039173
N20001893,0.047562,0.441261,0.062108,0.333253,0.028399,0.075206,0.003994,0.004580,0.003636
N20001894,0.065838,0.423505,0.052764,0.324042,0.036685,0.082453,0.003878,0.006036,0.004800
N20001895,0.462924,0.047610,0.036942,0.042758,0.305488,0.009212,0.003732,0.054728,0.036606
N20001896,0.533513,0.017242,0.013359,0.015064,0.313395,0.003313,0.001503,0.063396,0.039214
N20001897,0.060502,0.435275,0.062479,0.290637,0.035460,0.100876,0.004108,0.006012,0.004650
N20001898,0.047821,0.425137,0.066532,0.330266,0.030476,0.086539,0.004616,0.004774,0.003838
N20001899,0.015050,0.492196,0.025838,0.340244,0.008040,0.114634,0.001484,0.001393,0.001121
N20001900,0.434327,0.039065,0.030622,0.034118,0.352778,0.007309,0.003729,0.059524,0.038527
N20001901,0.528604,0.016664,0.010308,0.014544,0.320499,0.003354,0.001212,0.065114,0.039701
N20001902,0.098695,0.360249,0.114840,0.258071,0.080963,0.056576,0.009742,0.011877,0.008987
N20001903,0.300447,0.266821,0.043273,0.181441,0.119962,0.040357,0.003454,0.026342,0.017902
N20001904,0.486878,0.015697,0.018573,0.014181,0.356586,0.002941,0.002138,0.062689,0.040318
N20001905,0.023165,0.509896,0.015610,0.353322,0.007649,0.086596,0.000807,0.001663,0.001293
N20001906,0.517200,0.009758,0.021516,0.007345,0.337917,0.001522,0.002349,0.063328,0.039065
N20001907,0.161794,0.296727,0.109841,0.206399,0.128703,0.051811,0.009829,0.020310,0.014585
N20001908,0.301344,0.179116,0.093003,0.155169,0.177632,0.034588,0.006027,0.030437,0.022684
N20001909,0.532726,0.020583,0.031578,0.014912,0.296043,0.003234,0.002620,0.060514,0.037789
N20001910,0.487972,0.042368,0.042792,0.033713,0.291854,0.007091,0.003483,0.054293,0.036432
N20001911,0.521351,0.027041,0.018858,0.017048,0.310019,0.004316,0.002108,0.061561,0.037698
N20001912,0.514349,0.026928,0.024590,0.018878,0.310042,0.004396,0.002530,0.060327,0.037960
N20001913,0.363936,0.025743,0.079058,0.018401,0.402624,0.003944,0.009685,0.058600,0.038010
N20001914,0.383265,0.101676,0.093681,0.078390,0.235494,0.020849,0.007160,0.041091,0.038396
N20001915,0.279539,0.128841,0.163692,0.101947,0.229586,0.020832,0.013009,0.036954,0.025600
N20001916,0.289423,0.109418,0.165071,0.090750,0.241325,0.021500,0.015195,0.033523,0.033796
N20001917,0.173969,0.150538,0.280503,0.125746,0.169154,0.032580,0.023282,0.021445,0.022782
N20001918,0.305758,0.184183,0.084127,0.147954,0.172118,0.040924,0.006712,0.029140,0.029083
N20001919,0.311282,0.111117,0.164565,0.086561,0.220229,0.024817,0.013500,0.034247,0.033682
N20001920,0.274155,0.121269,0.171259,0.095472,0.229696,0.026831,0.014929,0.033463,0.032927
N20001921,0.351037,0.113003,0.091476,0.084375,0.259056,0.018828,0.007599,0.044502,0.030123
N20001922,0.105723,0.382893,0.074296,0.254765,0.068799,0.088439,0.004853,0.011513,0.008718
N20001923,0.555452,0.040767,0.031979,0.032446,0.241055,0.014614,0.003030,0.031264,0.049393
N20001924,0.616504,0.015783,0.012067,0.011860,0.239239,0.003515,0.001138,0.053619,0.046276
N20001925,0.517476,0.022923,0.018688,0.016779,0.314508,0.004166,0.001982,0.064519,0.038957
N20001926,0.377708,0.029339,0.055743,0.023009,0.402351,0.005033,0.006370,0.061281,0.039167
N20001927,0.523553,0.050264,0.055417,0.043026,0.229306,0.018742,0.004556,0.028193,0.046943
N20001928,0.221947,0.111666,0.212351,0.081867,0.272885,0.015466,0.022084,0.036260,0.025474
N20001929,0.266255,0.229540,0.094149,0.163539,0.130782,0.064530,0.006840,0.024468,0.019898
N20001930,0.036609,0.473036,0.048084,0.338194,0.019420,0.075798,0.002621,0.003540,0.002698
N20001931,0.022078,0.509993,0.043864,0.332660,0.012527,0.072429,0.002484,0.002258,0.001707
N20001932,0.011864,0.495207,0.014490,0.382687,0.006116,0.086844,0.000785,0.001129,0.000877
N20001933,0.015858,0.533949,0.014966,0.346416,0.007260,0.078142,0.000827,0.001487,0.001095
N20001934,0.022918,0.495134,0.034788,0.350620,0.012261,0.078416,0.002007,0.002158,0.001699
N20001935,0.263918,0.265191,0.049121,0.210196,0.099085,0.071555,0.003533,0.020650,0.016752
N20001936,0.386660,0.144305,0.052552,0.105138,0.196178,0.047652,0.004587,0.024044,0.038886
N20001937,0.438020,0.076787,0.047096,0.057195,0.272679,0.025075,0.004773,0.029829,0.048548
N20001938,0.594889,0.043342,0.016334,0.034416,0.213152,0.011913,0.001565,0.048767,0.035623
N20001939,0.033955,0.456408,0.071377,0.232135,0.011621,0.185227,0.006211,0.001345,0.001721
N20001940,0.020278,0.471757,0.041120,0.330923,0.009398,0.120718,0.002621,0.001688,0.001496
N20001941,0.018816,0.442553,0.016329,0.225138,0.005047,0.289364,0.001277,0.000639,0.000836
N20001942,0.566520,0.026869,0.020473,0.022341,0.264292,0.008672,0.002207,0.035494,0.053132
N20001943,0.528073,0.076100,0.048982,0.047175,0.200794,0.020334,0.004483,0.029632,0.044426
N20001944,0.556478,0.056993,0.021237,0.040291,0.223471,0.018088,0.002079,0.032795,0.048567
N20001945,0.116330,0.359941,0.056633,0.167085,0.029636,0.256557,0.004949,0.003976,0.004891
N20001946,0.462944,0.167192,0.039852,0.080955,0.158565,0.041271,0.003261,0.019469,0.026491
N20001947,0.087447,0.454437,0.091009,0.159928,0.025017,0.168793,0.007426,0.002510,0.003432
N20001948,0.051518,0.521069,0.023566,0.165592,0.011681,0.221488,0.001976,0.001332,0.001779
N20001949,0.549667,0.133390,0.017001,0.067482,0.144862,0.039784,0.001297,0.019540,0.026977
N20001950,0.090682,0.480615,0.039234,0.162999,0.020510,0.197249,0.003231,0.002340,0.003140
