code,pc_code,pc_name,share,split
N20001864,N06000008,Foyle,1.0,0
N20001865,N06000008,Foyle,1.0,0
N20001866,N06000008,Foyle,1.0,0
N20001867,N06000008,Foyle,1.0,0
N20001868,N06000008,Foyle,1.0,0
N20001869,N06000008,Foyle,1.0,0
N20001870,N06000008,Foyle,1.0,0
N20001871,N06000008,Foyle,1.0,0
N20001872,N06000008,Foyle,1.0,0
N20001873,N06000008,Foyle,1.0,0
N20001874,N06000008,Foyle,1.0,0
N20001875,N06000008,Foyle,1.0,0
N20001876,N06000008,Foyle,1.0,0
N20001877,N06000008,Foyle,1.0,0
N20001878,N06000008,Foyle,1.0,0
N20001879,N06000008,Foyle,1.0,0
N20001880,N06000008,Foyle,1.0,0
N20001881,N06000008,Foyle,1.0,0
N20001882,N06000008,Foyle,1.0,0
N20001883,N06000008,Foyle,1.0,0
N20001884,N06000008,Foyle,1.0,0
N20001885,N06000008,Foyle,1.0,0
N20001886,N06000008,Foyle,1.0,0
N20001887,N06000008,Foyle,1.0,0
N20001888,N06000008,Foyle,1.0,0
N20001889,N06000008,Foyle,1.0,0
N20001890,N06000008,Foyle,1.0,0
N20001891,N06000008,Foyle,1.0,0
N20001892,N06000008,Foyle,1.0,0
N20001893,N06000008,Foyle,1.0,0
N20001894,N06000008,Foyle,1.0,0
N20001895,N06000008,Foyle,1.0,0
N20001896,N06000008,Foyle,1.0,0
N20001897,N06000008,Foyle,1.0,0
N20001898,N06000008,Foyle,1.0,0
N20001899,N06000008,Foyle,1.0,0
N20001900,N06000008,Foyle,1.0,0
N20001901,N06000008,Foyle,1.0,0
N20001902,N06000008,Foyle,1.0,0
N20001903,N06000008,Foyle,1.0,0
N20001904,N06000008,Foyle,1.0,0
N20001905,N06000008,Foyle,1.0,0
N20001906,N06000008,Foyle,1.0,0
N20001907,N06000008,Foyle,1.0,0
N20001908,N06000008,Foyle,0.999965,0
N20001909,N06000008,Foyle,1.0,0
N20001910,N06000008,Foyle,1.0,0
N20001911,N06000008,Foyle,1.0,0
N20001912,N06000008,Foyle,1.0,0
N20001913,N06000008,Foyle,1.0,0
N20001914,N06000008,Foyle,1.0,0
N20001915,N06000008,Foyle,1.0,0
N20001916,N06000008,Foyle,1.0,0
N20001917,N06000008,Foyle,1.0,0
N20001918,N06000008,Foyle,1.0,0
N20001919,N06000008,Foyle,1.0,0
N20001920,N06000008,Foyle,1.0,0
N20001921,N06000008,Foyle,1.0,0
N20001922,N06000008,Foyle,0.963503,0
N20001923,N06000006,East Londonderry,0.812162,1
N20001924,N06000008,Foyle,0.55792,1
N20001925,N06000008,Foyle,1.0,0
N20001926,N06000008,Foyle,1.0,0
N20001927,N06000006,East Londonderry,0.880765,1
N20001928,N06000008,Foyle,1.0,0
N20001929,N06000008,Foyle,0.750175,1
N20001930,N06000008,Foyle,1.0,0
N20001931,N06000008,Foyle,1.0,0
N20001932,N06000008,Foyle,1.0,0
N20001933,N06000008,Foyle,1.0,0
N20001934,N06000008,Foyle,1.0,0
N20001935,N06000008,Foyle,0.999745,0
N20001936,N06000006,East Londonderry,1.0,0
N20001937,N06000006,East Londonderry,0.574831,1
N20001938,N06000008,Foyle,0.991196,0
N20001939,N06000018,West Tyrone,0.983795,0
N20001940,N06000008,Foyle,0.870847,1
N20001941,N06000018,West Tyrone,0.998068,0
N20001942,N06000006,East Londonderry,1.0,0
N20001943,N06000006,East Londonderry,1.0,0
N20001944,N06000006,East Londonderry,1.0,0
N20001945,N06000018,West Tyrone,1.0,0
N20001946,N06000006,East Londonderry,1.0,0
N20001947,N06000018,West Tyrone,0.99997,0
N20001948,N06000018,West Tyrone,0.532987,1
N20001949,N06000006,East Londonderry,1.0,0
N20001950,N06000018,West Tyrone,1.0,0
N20001951,N06000018,West Tyrone,1.0,0
N20001952,N06000018,West Tyrone,1.0,0
N20001953,N06000006,East Londonderry,1.0,0
N20001954,N06000006,East Londonderry,0.556855,1
N20001955,N06000018,West Tyrone,1.0,0
N20001956,N06000006,East Londonderry,0.998522,0
N20001957,N06000018,West Tyrone,1.0,0
N20001958,N06000018,West Tyrone,1.0,0
N20001959,N06000018,West Tyrone,1.0,0
N20001960,N06000018,West Tyrone,1.0,0
N20001961,N06000018,West Tyrone,1.0,0
N20001962,N06000018,West Tyrone,1.0,0
N20001963,N06000018,West Tyrone,1.0,0
N20001964,N06000018,West Tyrone,1.0,0
N20001965,N06000018,West Tyrone,1.0,0
N20001966,N06000018,West Tyrone,1.0,0
N20001967,N06000018,West Tyrone,1.0,0
N20001968,N06000018,West Tyrone,1.0,0
N20001969,N06000018,West Tyrone,1.0,0
N20001970,N06000018,West Tyrone,1.0,0
N20001971,N06000018,West Tyrone,1.0,0
N20001972,N06000018,West Tyrone,1.0,0
N20001973,N06000018,West Tyrone,1.0,0
N20001974,N06000018,West Tyrone,1.0,0
N20001975,N06000018,West Tyrone,1.0,0
N20001976,N06000018,West Tyrone,1.0,0
N20001977,N06000018,West Tyrone,1.0,0
N20001978,N06000018,West Tyrone,1.0,0
N20001979,N06000018,West Tyrone,1.0,0
N20001980,N06000018,West Tyrone,1.0,0
N20001981,N06000018,West Tyrone,0.788795,1
N20001982,N06000018,West Tyrone,1.0,0
N20001983,N06000018,West Tyrone,1.0,0
N20001984,N06000018,West Tyrone,1.0,0
N20001985,N06000018,West Tyrone,1.0,0
N20001986,N06000018,West Tyrone,1.0,0
N20001987,N06000018,West Tyrone,1.0,0
N20001988,N06000018,West Tyrone,1.0,0
N20001989,N06000018,West Tyrone,0.979963,0
N20001990,N06000018,West Tyrone,1.0,0
N20001991,N06000018,West Tyrone,1.0,0
N20001992,N06000018,West Tyrone,1.0,0
N20001993,N06000018,West Tyrone,1.0,0
N20001994,N06000018,West Tyrone,1.0,0
N20001995,N06000018,West Tyrone,1.0,0
N20001996,N06000018,West Tyrone,1.0,0
N20001997,N06000018,West Tyrone,1.0,0
N20001998,N06000018,West Tyrone,1.0,0
N20001999,N06000018,West Tyrone,1.0,0
N20002000,N06000018,West Tyrone,1.0,0
N20002001,N06000018,West Tyrone,1.0,0
N20002002,N06000018,West Tyrone,1.0,0
N20002003,N06000018,West Tyrone,1.0,0
N20002004,N06000018,West Tyrone,1.0,0
N20002005,N06000018,West Tyrone,1.0,0
N20002006,N06000018,West Tyrone,1.0,0
N20002007,N06000018,West Tyrone,1.0,0
N20002008,N06000018,West Tyrone,1.0,0
N20002009,N06000018,West Tyrone,1.0,0
N20002010,N06000018,West Tyrone,1.0,0
N20002011,N06000018,West Tyrone,1.0,0
N20002012,N06000018,West Tyrone,1.0,0
N20002013,N06000018,West Tyrone,1.0,0
N20002014,N06000018,West Tyrone,1.0,0
N20002015,N06000018,West Tyrone,1.0,0
N20002016,N06000018,West Tyrone,1.0,0
N20002017,N06000018,West Tyrone,1.0,0
N20002018,N06000018,West Tyrone,1.0,0
N20002019,N06000018,West Tyrone,1.0,0
N20002020,N06000018,West Tyrone,1.0,0
N20002021,N06000018,West Tyrone,1.0,0
N20002022,N06000018,West Tyrone,1.0,0
N20002023,N06000018,West Tyrone,1.0,0
N20002024,N06000018,West Tyrone,1.0,0
N20002025,N06000018,West Tyrone,1.0,0
N20002026,N06000018,West Tyrone,0.999986,0
N20002027,N06000018,West Tyrone,1.0,0
N20002028,N06000018,West Tyrone,1.0,0
N20002029,N06000007,Fermanagh And South Tyrone,1.0,0
N20002030,N06000007,Fermanagh And South Tyrone,1.0,0
N20002031,N06000007,Fermanagh And South Tyrone,1.0,0
N20002032,N06000007,Fermanagh And South Tyrone,1.0,0
N20002033,N06000007,Fermanagh And South Tyrone,1.0,0
N20002034,N06000007,Fermanagh And South Tyrone,1.0,0
N20002035,N06000007,Fermanagh And South Tyrone,1.0,0
N20002036,N06000007,Fermanagh And South Tyrone,1.0,0
N20002037,N06000007,Fermanagh And South Tyrone,1.0,0
N20002038,N06000007,Fermanagh And South Tyrone,1.0,0
N20002039,N06000007,Fermanagh And South Tyrone,1.0,0
N20002040,N06000007,Fermanagh And South Tyrone,1.0,0
N20002041,N06000007,Fermanagh And South Tyrone,1.0,0
N20002042,N06000007,Fermanagh And South Tyrone,1.0,0
N20002043,N06000007,Fermanagh And South Tyrone,1.0,0
N20002044,N06000007,Fermanagh And South Tyrone,1.0,0
N20002045,N06000007,Fermanagh And South Tyrone,1.0,0
N20002046,N06000007,Fermanagh And South Tyrone,1.0,0
N20002047,N06000007,Fermanagh And South Tyrone,1.0,0
N20002048,N06000007,Fermanagh And South Tyrone,1.0,0
N20002049,N06000007,Fermanagh And South Tyrone,1.0,0
N20002050,N06000007,Fermanagh And South Tyrone,1.0,0
N20002051,N06000007,Fermanagh And South Tyrone,1.0,0
N20002052,N06000007,Fermanagh And South Tyrone,1.0,0
N20002053,N06000007,Fermanagh And South Tyrone,1.0,0
N20002054,N06000007,Fermanagh And South Tyrone,1.0,0
N20002055,N06000007,Fermanagh And South Tyrone,1.0,0
N20002056,N06000007,Fermanagh And South Tyrone,1.0,0
N20002057,N06000007,Fermanagh And South Tyrone,1.0,0
N20002058,N06000007,Fermanagh And South Tyrone,1.0,0
N20002059,N06000007,Fermanagh And South Tyrone,1.0,0
N20002060,N06000007,Fermanagh And South Tyrone,1.0,0
N20002061,N06000007,Fermanagh And South Tyrone,1.0,0
N20002062,N06000007,Fermanagh And South Tyrone,1.0,0
N20002063,N06000007,Fermanagh And South Tyrone,1.0,0
N20002064,N06000007,Fermanagh And South Tyrone,1.0,0
N20002065,N06000007,Fermanagh And South Tyrone,1.0,0
N20002066,N06000007,Fermanagh And South Tyrone,1.0,0
N20002067,N06000007,Fermanagh And South Tyrone,1.0,0
N20002068,N06000007,Fermanagh And South Tyrone,1.0,0
N20002069,N06000007,Fermanagh And South Tyrone,1.0,0
N20002070,N06000007,Fermanagh And South Tyrone,1.0,0
N20002071,N06000007,Fermanagh And South Tyrone,1.0,0
N20002072,N06000007,Fermanagh And South Tyrone,1.0,0
N20002073,N06000007,Fermanagh And South Tyrone,1.0,0
N20002074,N06000007,Fermanagh And South Tyrone,1.0,0
N20002075,N06000007,Fermanagh And South Tyrone,1.0,0
N20002076,N06000007,Fermanagh And South Tyrone,1.0,0
N20002077,N06000007,Fermanagh And South Tyrone,1.0,0
N20002078,N06000007,Fermanagh And South Tyrone,1.0,0
N20002079,N06000007,Fermanagh And South Tyrone,1.0,0
N20002080,N06000007,Fermanagh And South Tyrone,1.0,0
N20002081,N06000007,Fermanagh And South Tyrone,1.0,0
N20002082,N06000007,Fermanagh And South Tyrone,1.0,0
N20002083,N06000007,Fermanagh And South Tyrone,1.0,0
N20002084,N06000007,Fermanagh And South Tyrone,1.0,0
N20002085,N06000007,Fermanagh And South Tyrone,1.0,0
N20002086,N06000007,Fermanagh And South Tyrone,1.0,0
N20002087,N06000007,Fermanagh And South Tyrone,1.0,0
N20002088,N06000007,Fermanagh And South Tyrone,1.0,0
N20002089,N06000007,Fermanagh And South Tyrone,1.0,0
N20002090,N06000007,Fermanagh And South Tyrone,1.0,0
N20002091,N06000007,Fermanagh And South Tyrone,1.0,0
N20002092,N06000007,Fermanagh And South Tyrone,1.0,0
N20002093,N06000007,Fermanagh And South Tyrone,1.0,0
N20002094,N06000007,Fermanagh And South Tyrone,1.0,0
N20002095,N06000007,Fermanagh And South Tyrone,1.0,0
N20002096,N06000007,Fermanagh And South Tyrone,1.0,0
N20002097,N06000007,Fermanagh And South Tyrone,1.0,0
N20002098,N06000007,Fermanagh And South Tyrone,1.0,0
N20002099,N06000007,Fermanagh And South Tyrone,1.0,0
N20002100,N06000007,Fermanagh And South Tyrone,1.0,0
N20002101,N06000007,Fermanagh And South Tyrone,1.0,0
N20002102,N06000007,Fermanagh And South Tyrone,1.0,0
N20002103,N06000007,Fermanagh And South Tyrone,1.0,0
N20002104,N06000007,Fermanagh And South Tyrone,1.0,0
N20002105,N06000007,Fermanagh And South Tyrone,1.0,0
N20002106,N06000007,Fermanagh And South Tyrone,1.0,0
N20002107,N06000007,Fermanagh And South Tyrone,1.0,0
N20002108,N06000007,Fermanagh And South Tyrone,1.0,0
N20002109,N06000007,Fermanagh And South Tyrone,1.0,0
N20002110,N06000007,Fermanagh And South Tyrone,1.0,0
N20002111,N06000007,Fermanagh And South Tyrone,1.0,0
N20002112,N06000007,Fermanagh And South Tyrone,1.0,0
N20002113,N06000007,Fermanagh And South Tyrone,1.0,0
N20002114,N06000007,Fermanagh And South Tyrone,1.0,0
N20002115,N06000007,Fermanagh And South Tyrone,1.0,0
N20002116,N06000007,Fermanagh And South Tyrone,1.0,0
N20002117,N06000007,Fermanagh And South Tyrone,1.0,0
N20002118,N06000007,Fermanagh And South Tyrone,1.0,0
N20002119,N06000007,Fermanagh And South Tyrone,1.0,0
N20002120,N06000007,Fermanagh And South Tyrone,1.0,0
N20002121,N06000007,Fermanagh And South Tyrone,0.999932,0
N20002122,N06000007,Fermanagh And South Tyrone,0.999849,0
N20002123,N06000007,Fermanagh And South Tyrone,0.999848,0
N20002124,N06000007,Fermanagh And South Tyrone,1.0,0
N20002125,N06000007,Fermanagh And South Tyrone,1.0,0
N20002126,N06000007,Fermanagh And South Tyrone,1.0,0
N20002127,N06000007,Fermanagh And South Tyrone,1.0,0
N20002128,N06000007,Fermanagh And South Tyrone,1.0,0
N20002129,N06000007,Fermanagh And South Tyrone,0.999892,0
N20002130,N06000007,Fermanagh And South Tyrone,1.0,0
N20002131,N06000007,Fermanagh And South Tyrone,1.0,0
N20002132,N06000007,Fermanagh And South Tyrone,1.0,0
N20002133,N06000007,Fermanagh And South Tyrone,1.0,0
N20002134,N06000007,Fermanagh And South Tyrone,1.0,0
N20002135,N06000007,Fermanagh And South Tyrone,1.0,0
N20002136,N06000007,Fermanagh And South Tyrone,1.0,0
N20002137,N06000007,Fermanagh And South Tyrone,1.0,0
N20002138,N06000007,Fermanagh And South Tyrone,1.0,0
N20002139,N06000007,Fermanagh And South Tyrone,0.999896,0
N20002140,N06000007,Fermanagh And South Tyrone,1.0,0
N20002141,N06000007,Fermanagh And South Tyrone,1.0,0
N20002142,N06000007,Fermanagh And South Tyrone,0.999705,0
N20002143,N06000007,Fermanagh And South Tyrone,1.0,0
N20002144,N06000007,Fermanagh And South Tyrone,0.999946,0
N20002145,N06000007,Fermanagh And South Tyrone,1.0,0
N20002146,N06000007,Fermanagh And South Tyrone,1.0,0
N20002147,N06000007,Fermanagh And South Tyrone,1.0,0
N20002148,N06000007,Fermanagh And South Tyrone,1.0,0
N20002149,N06000007,Fermanagh And South Tyrone,1.0,0
N20002150,N06000018,West Tyrone,1.0,0
N20002151,N06000018,West Tyrone,1.0,0
N20002152,N06000018,West Tyrone,1.0,0
N20002153,N06000018,West Tyrone,1.0,0
N20002154,N06000018,West Tyrone,1.0,0
N20002155,N06000018,West Tyrone,0.999944,0
N20002156,N06000018,West Tyrone,1.0,0
N20002157,N06000018,West Tyrone,1.0,0
N20002158,N06000018,West Tyrone,1.0,0
N20002159,N06000018,West Tyrone,1.0,0
N20002160,N06000018,West Tyrone,0.99995,0
N20002161,N06000018,West Tyrone,1.0,0
N20002162,N06000018,West Tyrone,1.0,0
N20002163,N06000018,West Tyrone,1.0,0
N20002164,N06000018,West Tyrone,1.0,0
N20002165,N06000018,West Tyrone,1.0,0
N20002166,N06000018,West Tyrone,1.0,0
N20002167,N06000018,West Tyrone,1.0,0
N20002168,N06000018,West Tyrone,1.0,0
N20002169,N06000018,West Tyrone,1.0,0
N20002170,N06000018,West Tyrone,1.0,0
N20002171,N06000018,West Tyrone,1.0,0
N20002172,N06000018,West Tyrone,1.0,0
N20002173,N06000018,West Tyrone,0.999837,0
N20002174,N06000018,West Tyrone,1.0,0
N20002175,N06000018,West Tyrone,0.999901,0
N20002176,N06000018,West Tyrone,0.999997,0
N20002177,N06000018,West Tyrone,0.999789,0
N20002178,N06000018,West Tyrone,1.0,0
N20002179,N06000018,West Tyrone,0.999681,0
N20002180,N06000018,West Tyrone,0.999869,0
N20002181,N06000018,West Tyrone,1.0,0
N20002182,N06000018,West Tyrone,1.0,0
N20002183,N06000018,West Tyrone,1.0,0
N20002184,N06000018,West Tyrone,1.0,0
N20002185,N06000018,West Tyrone,1.0,0
N20002186,N06000018,West Tyrone,1.0,0
N20002187,N06000018,West Tyrone,1.0,0
N20002188,N06000018,West Tyrone,1.0,0
N20002189,N06000018,West Tyrone,1.0,0
N20002190,N06000018,West Tyrone,1.0,0
N20002191,N06000018,West Tyrone,1.0,0
N20002192,N06000018,West Tyrone,1.0,0
N20002193,N06000018,West Tyrone,1.0,0
N20002194,N06000018,West Tyrone,1.0,0
N20002195,N06000018,West Tyrone,1.0,0
N20002196,N06000018,West Tyrone,1.0,0
N20002197,N06000018,West Tyrone,1.0,0
N20002198,N06000018,West Tyrone,1.0,0
N20002199,N06000018,West Tyrone,1.0,0
N20002200,N06000018,West Tyrone,1.0,0
N20002201,N06000018,West Tyrone,1.0,0
N20002202,N06000018,West Tyrone,1.0,0
N20002203,N06000018,West Tyrone,1.0,0
N20002204,N06000018,West Tyrone,1.0,0
N20002205,N06000018,West Tyrone,1.0,0
N20002206,N06000018,West Tyrone,1.0,0
N20002207,N06000018,West Tyrone,1.0,0
N20002208,N06000018,West Tyrone,1.0,0
N20002209,N06000018,West Tyrone,1.0,0
N20002210,N06000018,West Tyrone,1.0,0
N20002211,N06000018,West Tyrone,1.0,0
N20002212,N06000018,West Tyrone,1.0,0
N20002213,N06000018,West Tyrone,1.0,0
N20002214,N06000018,West Tyrone,1.0,0
N20002215,N06000018,West Tyrone,1.0,0
N20002216,N06000018,West Tyrone,1.0,0
N20002217,N06000018,West Tyrone,1.0,0
N20002218,N06000018,West Tyrone,1.0,0
N20002219,N06000018,West Tyrone,1.0,0
N20002220,N06000018,West Tyrone,1.0,0
N20002221,N06000018,West Tyrone,0.99999,0
N20002222,N06000018,West Tyrone,1.0,0
N20002223,N06000018,West Tyrone,1.0,0
N20002224,N06000018,West Tyrone,0.999969,0
N20002225,N06000018,West Tyrone,1.0,0
N20002226,N06000018,West Tyrone,1.0,0
N20002227,N06000018,West Tyrone,1.0,0
N20002228,N06000018,West Tyrone,1.0,0
N20002229,N06000018,West Tyrone,1.0,0
N20002230,N06000018,West Tyrone,1.0,0
N20002231,N06000018,West Tyrone,0.999947,0
N20002232,N06000018,West Tyrone,1.0,0
N20002233,N06000018,West Tyrone,1.0,0
N20002234,N06000018,West Tyrone,1.0,0
N20002235,N06000018,West Tyrone,1.0,0
N20002236,N06000018,West Tyrone,1.0,0
N20002237,N06000018,West Tyrone,1.0,0
N20002238,N06000018,West Tyrone,1.0,0
N20002239,N06000018,West Tyrone,1.0,0
N20002240,N06000018,West Tyrone,0.99998,0
N20002241,N06000018,West Tyrone,1.0,0
N20002242,N06000018,West Tyrone,1.0,0
